filename,pair,speaker,task,delay,delay_ms,correct_shifts,false_positives,false_negatives,total_predictions,total_ground_truth,precision,recall,f1,avg_time_difference,pred_mean_duration,pred_median_duration,pred_std_duration,gt_mean_duration,gt_median_duration,gt_std_duration,source_folder
12_S24_park_d0000_conversation.csv,12,S24,park,d0000,0,207,212,463,419,670,0.4940334128878281,0.308955223880597,0.3801652892561984,0.3207069813024589,1.4800000000000002,0.6599999999999682,2.158271650073993,1.1934131100934502,0.7630542032281937,1.1420148195568718,12
12_S24_street_d1500_conversation.csv,12,S24,street,d1500,1500,253,230,459,483,712,0.5238095238095238,0.3553370786516854,0.4234309623430963,0.4274465583460394,1.2846376811594202,0.5799999999999841,1.671030980401656,1.048444584643005,0.6672781745760403,1.06442185746205,12
13_S25_beach_d0000_conversation.csv,13,S25,beach,d0000,0,361,162,521,523,882,0.6902485659655831,0.409297052154195,0.5138790035587188,0.3445787349104609,1.1685277246653931,0.6800000000000637,1.359452121076365,1.1668553573998877,0.8279438694266901,1.1458352730429546,13
13_S25_farm_d1000_conversation.csv,13,S25,farm,d1000,1000,248,243,442,491,690,0.505091649694501,0.3594202898550724,0.4199830651989839,0.4072257418613745,1.317311608961305,0.6000000000000227,1.8000495870765558,1.2909352833324943,0.8400000000000318,1.2803539536423625,13
13_S25_park_d0500_conversation.csv,13,S25,park,d0500,500,348,195,560,543,908,0.6408839779005525,0.3832599118942731,0.4796691936595451,0.6118876422706082,1.1752854511970536,0.6400000000000148,1.5550395296504351,1.1329447688858485,0.780260304721736,1.101452679696986,13
13_S25_street_d1500_conversation.csv,13,S25,street,d1500,1500,104,148,360,252,464,0.4126984126984127,0.2241379310344827,0.2905027932960893,0.4181827140075052,2.591984126984128,0.8000000000000682,3.916860282922855,1.849622199136821,1.3620787943187622,1.718986862753066,13
13_S26_beach_d0000_conversation.csv,13,S26,beach,d0000,0,363,157,519,520,882,0.698076923076923,0.4115646258503401,0.5178316690442226,0.3608439862913967,1.176576923076922,0.6999999999999886,1.389697190953621,1.1668553573998877,0.8279438694266901,1.1458352730429546,13
13_S26_farm_d1000_conversation.csv,13,S26,farm,d1000,1000,259,211,431,470,690,0.551063829787234,0.3753623188405797,0.446551724137931,0.4641180550393229,1.378936170212766,0.7200000000000273,1.846354353904221,1.2909352833324947,0.8400000000000318,1.2803539536423627,13
13_S26_park_d0500_conversation.csv,13,S26,park,d0500,500,364,201,544,565,908,0.6442477876106195,0.4008810572687225,0.4942294636795654,0.6277214704230601,1.1275752212389365,0.6199999999999903,1.441872662656176,1.1329447688858478,0.780260304721736,1.101452679696986,13
13_S26_street_d1500_conversation.csv,13,S26,street,d1500,1500,95,159,369,254,464,0.374015748031496,0.2047413793103448,0.2646239554317549,0.4337437549406355,2.572362204724409,0.9800000000000182,3.673900704767723,1.849622199136821,1.3620787943187622,1.7189868627530658,13
